filename,Score,ThemeLogic,Creativity,LayoutComposition,SpacePerspective,SenseOrder,LightShadow,Color,DetailsTexture,Overall,Mood,,,,
8f74bf47ca7d4126abfe60b17ab24aeb.jpg,6,,,6.17,6.5,,6,6.17,5.83,6.33,,,,,
885f844e8b4a444295095c268212cdb5.jpg,6.583,,,7,6.5,,6.33,6.17,5.83,6.17,,,,,
87a2d88c3d494b43afdf2d78e9cc9e59.jpg,6.25,,,6.17,6,,6.17,6.33,5.83,6.33,,,,,
8588c6a85795479388b92c3172113b5c.jpg,7.167,,,7.17,7.5,,7,7,7.17,7,,,,,
7ff19cb294a0485f8f149e98338d35cb.jpg,8.25,,,8.33,8.33,,8.33,8,8.17,8.17,,,,,
7fbb869c0dfa499784097fd242c3ddad.jpg,7.417,,,7.83,7.5,,7.33,7.5,6.83,7.33,,,,,
7e2fa049c2184a22b6c6910f225c7f54.jpg,7.667,,,7.17,7.33,,7.67,8.17,7.33,7.83,,,,,
7d8bbfcab6e44662b1b78f6651646712.jpg,8,,,7.86,7.29,,7.71,7.43,7,8.14,,,,,
7d39b88a468d4b5b9d4154bedae79fa1.jpg,8.143,,,8.14,8.14,,6.71,8.14,8.14,7.86,,,,,
7c64f50420a74c16b9e562a6f72484a7.jpg,7.857,,,8.14,8,,7.86,7.14,7.86,7.29,,,,,
7b91be62348340dda2047f08328f2d0d.jpg,7.714,,,8,8.14,,8,8.29,7.14,7.86,,,,,
7b0852dfb0074a2aa2b899af80848a0f.jpg,7.333,,,7.17,6.83,,6.83,7,7,7.17,,,,,
74b3274b14b847f198b90b4e92aa73c0.png,2,,,3,2.83,,2.83,3.33,3,2.67,,,,,
73b7bb6943c24a55b39be6e673919f97.png,2,,,2.83,2.83,,3,3.17,2.67,2.83,,,,,
7355b89fbc7d407b9f1b751bc678846a.jpg,7.917,,,7.67,7,,7.83,8,7.5,7.33,,,,,
734899d475954745b40c4a370b1eed3b.jpg,7.667,,,7.67,7.67,,7.5,8.17,7.67,7.5,,,,,
72e561b2d2a4410897b04c996d0dd573.jpg,7.25,,,7,7,,6.67,7,7.17,7.17,,,,,
71e19afd4841490ea2e0dd1611121a58.jpg,3.25,,,5,4.33,,4,3.83,4.17,4.33,,,,,
7175484a29ac4731a4e47874421d0878.jpg,8.917,,,8.83,8.83,,8.83,8.67,9,9,,,,,
71749c8cfa2844479eaf61cefe1308be.jpg,8.167,,,8.5,7.67,,7.67,7.67,7.5,8,,,,,
708a8d59d2d744c896f9769690ac1dc3.jpg,6.5,,,6.17,6.17,,5.67,6.67,6.17,6.5,,,,,
6feddf81be87438aa05d4cda1933b00c.jpg,7.417,,,7.33,7.67,,7.5,7.67,7.5,7.33,,,,,
6e7a5596b98b4c49bb125cf196667805.jpg,7.333,,,7.33,6.83,,7.17,7.5,7.17,7.33,,,,,
6db9c670250b4149a30850a7a6abed7c.png,6.083,,,6.5,7,,6.33,5.83,6.33,6.17,,,,,
6d1b639e63d3490b91b7e132df138436.png,6.417,,,7,6.17,,6.33,6,5.83,6.17,,,,,
6be7b32871c74bb7b0a4a3bc7d7687c1.png,3.25,,,4.5,3.83,,3.83,4,3.5,3.5,,,,,
6a617c6e93bf4ecdbf406206778f1e9e.jpg,7.25,,,7.17,7.33,,7,7.67,7.5,7,,,,,
6966a88752b24a90b64e4c1b31078921.jpg,8.083,,,8.5,8.17,,8,8.17,8.17,8.33,,,,,
65baccdf471046d4b29cb4c6cfa48fbd.jpg,8,,,8.17,8.17,,8.33,8.33,7.33,8.33,,,,,
6406cb7f91fe4d5aa170eadf1b543a41.jpg,8.417,,,7.5,8.33,,8.17,8,8.17,8.33,,,,,
63e66b1bdf5840d982914c9efbc2e867.jpg,8.333,,,8,8.17,,8,8.33,8.5,7.83,,,,,
61eac2ae84014496ad75afdd7716b5b7.png,1.667,,,3.17,2.83,,2.5,2.83,2.67,2.67,,,,,
61cf9971327b407a8ba3de1ee3739c8d.jpg,6.667,,,6,6.17,,6.17,6.33,6.83,6.5,,,,,
619355fb9952466796a840fbbae766ee.jpg,8.167,,,7.83,7.67,,7.5,8,7.5,8.17,,,,,
60b08d39497d46d4952e0d43e054b159.jpg,8.083,,,8,7.83,,7.83,8.33,8,8.17,,,,,
608d0c65cdad444bb188705fcc0c8847.png,1.917,,,3.67,2.5,,2.5,3.33,3,2.83,,,,,
5e07747fbbf24feebd4606c9513de73f.jpg,6.75,,,5.67,6.5,,6.33,5.67,7,6.83,,,,,
5dfd412227cc4895b6c0a791b07525f4.jpg,6.917,,,7,7,,7.17,6.83,6.83,7.17,,,,,
5b9994cecae94385b3822e139f145e51.jpg,7.25,,,7,7.33,,7,7.17,7,7.5,,,,,
5aed8a7bf263483193d55ffed1de192d.jpg,8,,,8.33,7.83,,7.5,7.5,7,7.67,,,,,
5a89c3cbf7e64ea38a7c3a98335795fe.jpg,6.917,,,6.67,7,,6.67,7.17,6.67,7,,,,,
59ba7208233243359c90d1a3c09b002e.jpg,6.25,,,5.83,6.17,,6,6.17,6.33,6.33,,,,,
58e350235f074b3b825d468b618164e6.png,2.143,,,3.29,3.29,,3.14,3.57,3,3.14,,,,,
571ad4da3b034dc28b79be27c8616351.jpg,6.917,,,6.17,6.17,,6.83,7.33,7.33,7,,,,,
52c5cdf54b2d4521bb5382e2a104828e.jpg,7.333,,,7.33,7.67,,7.17,7.5,7.33,7,,,,,
5254c0c49a93446c9dd155bc8ca8c548.jpg,7,,,7,6.83,,6.5,7.33,6.83,6.17,,,,,
51bcf97147df455d917bba74bb1618fe.jpg,7.417,,,6.83,6.83,,7.17,7.33,6.5,7.17,,,,,
51345fa2898246fa865b3a345895325b.jpg,8.333,,,7.67,8,,8,8.17,8.17,8.17,,,,,
50bb7e18b23f4830a0f6b59ecdc3ac02.jpg,7.417,,,8,7.83,,7.67,7.33,6.67,7.5,,,,,
4ffa1c0e838640869f2dbf2fc61ef62f.jpg,7.583,,,8.17,8.5,,8,8,7.83,7.83,,,,,
4f6ad644288d4ebc9782a03b983c6468.jpg,7.75,,,7.67,7.67,,7,7.67,7.33,7,,,,,
4f1f1666d8e54ca787553af74141ca45.jpg,8.5,,,8,8,,8.17,8,8.17,8.33,,,,,
4865cb29232b414b848d28f3afada6e8.jpg,8.167,,,8.17,8,,8,8.33,7.83,8,,,,,
478489ae477443a09cd5e228f569c2b9.jpg,8.167,,,8.5,8.5,,8.17,8.33,8.17,8.33,,,,,
46042a9bfea748b496d2cdea13885ee8.png,3,,,2.5,2.5,,2.83,2.83,2.83,2.83,,,,,
437dff6350af41a38133eb60a2b06bd3.png,1.833,,,3,2.67,,3,3.17,2.67,2.67,,,,,
43464fc823ad4d9bb34030e90638190e.jpg,8.333,,,8.17,8,,7.83,8,8.17,8.17,,,,,
4282104bb6964779b00210b56cf66aba.png,1.833,,,2.83,2.83,,2.5,2.83,2.83,2.67,,,,,
41d698d3df464201993fb2da863ebda0.jpg,7.75,,,8,7.83,,7.83,8.17,8,8.33,,,,,
41bb65040d714094ae8209caeea57831.jpg,8.333,,,8.83,8.33,,8.5,8.33,8.5,8.5,,,,,
3c191298b78848bd91f743a25fc68e98.jpg,7.333,,,7.83,7.67,,7,7.67,7,7,,,,,
391d5fe59eaa49aba89ff9b2ad5d660b.jpg,8.417,,,8.33,8.67,,8,8.67,8,8.33,,,,,
375357b7425848d2b60802ec9151024c.jpg,7.5,,,7.33,7.83,,7.33,7.83,7.5,7.33,,,,,
36918ed2e7ed47a5bd7a7ed41e6ecb01.jpg,8.167,,,8,8.17,,8.17,8.17,8.17,8.17,,,,,
36564145713b487a99d8b3f0902046a6.jpg,8.833,,,8.67,8.33,,8.17,8.5,8.67,8.67,,,,,
363d9d1588e44e1795f98b94df76ef72.jpg,8.5,,,8.67,8.5,,8.5,8.17,8.33,8.5,,,,,
346dad1554d543fbb5fc753893326743.jpg,8.5,,,9,8,,8.5,8.83,8.67,8.33,,,,,
328741e993554075acbf4963098a6db5.jpg,7.917,,,8,7.83,,8.17,7.5,7.83,7.67,,,,,
2ccc6c02016f48a68a7c0b9b57624006.jpg,7.25,,,7.67,6.33,,5.5,7.67,6,6.5,,,,,
2bd9f2dceb934fb69f2002ddc3f78eed.jpg,8.833,,,8.5,8.33,,8.33,8.5,8.67,8.5,,,,,
2a916ca64fee4dceb4f1940fb41f31c8.png,3.833,,,5,3.83,,4.17,4.33,4,4.5,,,,,
2a5d521eb08c401d9c14c136a8a6a30a.jpg,7.25,,,6.83,6.83,,7,7.17,6.67,7.17,,,,,
2a155bd3c0a249aea0ece15226fb1779.png,2.75,,,3.5,3.83,,3.83,3.33,3.5,3.5,,,,,
278cca91070644baa0d99905597da71d.jpg,6.583,,,6,6.33,,6,6.67,6.17,6.5,,,,,
258aae6a351442b9987f74007956a215.jpg,8.917,,,8.83,9,,8.17,9,9,8.5,,,,,
24b0106cadd54f33a5c8a1bbccca3dd9.jpg,9.25,,,9,9,,9,9.17,9.33,9,,,,,
1ec89a01837c45088f3355c285ebe2ca.jpg,7.25,,,7.33,6.67,,6.83,7,6.83,7.33,,,,,
1d65367636bd4ee8948334ca43b7b78f.jpg,8.583,,,8.83,8,,8.17,7.5,8.5,8.17,,,,,
1c2f9eac9a0d42e59d319f89edfb70a6.png,1.833,,,3,2.83,,3,3,2.67,2.83,,,,,
1bd390acbe424d40b9eb12f9d8c218c9.jpg,7.333,,,7.83,7.83,,7.83,7,7,7.33,,,,,
1a87f91d407844869d00b9ad90841d78.jpg,7.333,,,7.17,7,,7.17,7.33,7.33,7.17,,,,,
1a67bb0262bd4760b3f4b5d5f6784285.png,3.583,,,4.67,4.17,,4.17,4.67,4,3.67,,,,,
1a53ac605c2f4ef89a8cf4cadb452671.jpg,8.583,,,8.33,8.33,,8.17,8.33,8.33,8.33,,,,,
1738e39b0580446b8eaa45099d61a770.jpg,8.75,,,8.33,7.5,,7.83,8.33,8.5,8.5,,,,,
152061c3eb7d441b9dc44c07fe7661b6.jpg,7,,,7,7.17,,6.83,7,7.17,7.17,,,,,
14c5fe07ada3483fb564f89dd4536e77.jpg,8.25,,,8.33,8.17,,7.67,8.33,7.83,7.83,,,,,
11e05462d6014c4f93d9f2c942f52a58.jpg,8.5,,,8.2,8.2,,7.8,8.6,8.2,8,,,,,
1196a83fe5604fcda2f0a0f69eadcb16.png,2.2,,,3.6,2.2,,3,2.8,2.6,2.8,,,,,
0f576d2150704463a83c31a8f78917df.jpg,8,,,7.6,7,,8,7.6,7.4,8,,,,,
0cdafd0b0b7d4f07ac99903901320e8d.jpg,7.8,,,7.4,7.6,,7.6,8.2,7.8,7.8,,,,,
0ae04aa8a14d414d8b38737cc5391344.jpg,8.4,,,8.6,8.2,,8.8,8.6,8.4,8.8,,,,,
074962c451df464faca9fe36c6949b12.jpg,7.7,,,7.8,7.8,,7.4,7.4,7.6,7.6,,,,,
fe444276efc64516b4708051a11062ba.jpg,6.714,7,,6.57,5.86,6.14,6.71,6.14,6.57,6.43,4.29,,,,
fa96cbbb5e61413c8ab6cd9cb7204f44.jpg,5.375,5.88,,4.88,4.62,5.5,4.5,4.38,5.38,5.12,5,,,,
fa1e960a9c764c2f89944b3ad962729f.png,4.062,3.5,,3.88,4,3.88,3.62,4.12,4.62,3.75,3.5,,,,
fa0859320df24f889a9f18b27f277e7c.jpg,3.375,4,,3.75,3,3.88,3.88,3.5,4.38,3.88,3.38,,,,
f85fcb6f4a914afbb5b8aad787fef372.jpg,6.429,6.29,,5.86,5.43,5.57,6.14,6.57,7,6.29,6.14,,,,
f721c920b9554bcebb28e686a92a472c.jpg,7.143,6.29,,6,6.57,6.43,6.86,6.71,7,6.57,6.43,,,,
f59d94b54a04499f8519e87071246fe2.jpg,7.643,6.71,,7,6.43,6.57,6,7.14,6.43,6.29,6.29,,,,
f50949de3ed644a6b430fdc390982fc1.jpg,4.357,3.71,,3.71,3.43,3.29,3.43,4.14,3.71,4,4,,,,
effcfcb7c2124562a935eb38466cd7bd.png,2,3.14,,2.43,2.86,3.43,2.86,2.71,3.57,2.71,3.14,,,,
ee8d2391d96c42a8a3bbbda954f6f6b2.jpg,5.571,5.86,,5,5.29,5.57,5.57,5.29,5.43,5.57,5.29,,,,
ed263371f88d47bba346e29fc109ab2b.jpg,6.214,6.29,,5.86,5.43,6.29,6,6.43,6.57,5.29,5.86,,,,
eb0bf639be7b4896ba31ad5f73fc9fcd.jpg,6.357,6.71,,6,5.86,6,6.57,6.14,5.86,6.29,5.57,,,,
eafc3a11bad94b9eb4b30c11099b02e0.jpg,5.571,5.43,,5.71,4.71,5,5.43,5.57,5,6,5.29,,,,
ea916249b54f448eb5b89e68ac427830.jpg,5.214,5.29,,5.57,5.57,5.29,4.29,4.71,4.71,5.43,4.71,,,,
ea5e7adf7f1344188dbd711fabe5dce4.jpg,7.143,6.71,,6.86,6,6.43,5.57,6,5.29,6.57,5.71,,,,
e9bee20db08d44e290e09645af40ed1c.jpg,7.214,7.86,,7.29,7.43,7.43,7.29,7.86,7,7,6.86,,,,
e0b71e95b1a84fed8b42b196b2a4fbe5.jpg,8.071,7.57,,7.86,7.57,7.43,7.57,8,7.71,7.57,7.43,,,,
df7f4ba7316f4f01be7724f816b8f9f4.jpg,6.5,7,,6.43,6.14,6.43,5.57,6,5.71,6.29,5.86,,,,
df79a620e9034d40998fbfe898745ecb.jpg,6,6.71,,6.29,5.71,5.71,6.14,6,6.43,6,5.57,,,,
dedc201eb96741d6b0929a8196a61995.jpg,5.5,5.86,,5.14,4.29,5.29,4.86,5.14,5.43,5.43,5,,,,
ddf80345eb16495d80131abb2f9b1abf.jpg,2.786,4,,3,3.43,3.14,2.71,2.86,3.29,3.29,3.29,,,,
dd5a79dd0fb44777bb30c3c6dbef7111.png,3.571,5.14,,4,3.43,4.14,3.71,3.57,3.86,4.29,3.86,,,,
dccba428cb7c4e7d8cb74ab5f75ec617.jpg,6.929,7,,6.86,6.57,7,6.86,7,6.14,6.14,6.29,,,,
dbda39b40f29431288e4bcca4c4f6bcc.jpg,6.357,6.43,,5.29,5.71,6.14,5.71,5.71,5.86,6.14,6,,,,
d693229a36474558ad4d38edaa11fbb6.png,3,3.71,,3.86,3.14,3.43,3,3.29,2.86,3.57,3,,,,
d6212baaf123423095f5b765dd3d0267.jpg,6.786,6.86,,7.14,6.71,6.43,6.71,6.71,7,6.71,6.29,,,,
d277162a1a2e42b08a94ec03865c34eb.JPG,7.429,7.43,,7.57,7.29,7.43,7.57,7.14,7.86,7.71,6.86,,,,
d145b9a5b0c94c78b65ef3d592ea8e94.jpg,8.214,7.86,,8,8.14,7.86,8.43,7.86,8.14,7.57,7.71,,,,
cc8727e952dd48c79cc867705a93b118.jpg,8.214,7.86,,7.86,7.14,7.57,7.71,8.14,8.14,8,7.71,,,,
cbda1fb42c62429b9f234808b8c78f19.jpg,5.643,5.43,,5.43,4.57,5.29,4.71,4.86,5.57,5.43,5.57,,,,
caf490157f8048f79c510e73adebf15d.jpg,3.929,3.57,,3.71,3.57,3.57,3.29,4.14,3.86,4,3.29,,,,
c997baeec2614f27ab1d62ed3f18a4a3.jpg,7,6.29,,6.14,5.57,6.86,6.43,6.86,6.71,7.29,6.29,,,,
c4c6830bcbf7400aaf4a54fc9eca84a8.png,3.857,4.43,,3.57,3.57,4.14,4,4.29,4,4.43,3.86,,,,
c4448cffb5204502a0c52d9aa6dca004.jpg,5.571,5.57,,5,4.86,5.43,5.14,5.43,5.57,5.14,5.43,,,,
c286e25332694408aa227265636cc7b7.jpg,7.929,8,,7.86,7.57,7.29,7.29,7.86,7.71,7.86,7.29,,,,
c1fcbac7ff1243e1a0f266cce234f266.jpg,6.357,6.57,,5.57,5.57,6,6.29,6.14,6.43,6.14,5.86,,,,
c1ab53d21c8c441e9cc7ad6cbd03a5e6.png,2.286,2.43,,2.71,2.57,2.43,2.57,2.86,2.57,3,2.57,,,,
c167b8d263364ea08afec61c1471343e.jpg,6.857,6.57,,6.43,6.29,6.57,6.71,6.43,6.86,6.29,6.43,,,,
be9f6d3ff9654491b2740b5e472eb585.jpg,4.071,5,,4.14,3.71,4.43,4.14,3.86,4.14,3.86,3.43,,,,
bd0b1cfe9d124738a88ba1bec4b6d050.jpg,7.286,7.14,,6.86,6.86,6.86,7,7.14,7,7.14,7,,,,
bb112e7cfd40446f832999049adce6b9.jpg,3.714,4,,3.86,3.43,4,3.57,3.86,4.14,4.29,3.14,,,,
bae161e0adfa4e0193886e243d6df2d8.jpg,8.071,8.43,,8,7.86,7.86,7.86,8,8.43,8.29,8.29,,,,
baa865e4158e49ccacef5d9a6df5ccb1.jpg,7.786,8.43,,7.29,7,7.57,7.43,7.71,7.86,7.71,7.43,,,,
b8110a2506fa4ebda448032cd634e0ca.jpg,7.214,7.43,,6.71,6.29,6.71,6.43,6.43,6.29,6.57,7.14,,,,
b7bf8dbd641a4b27b99892e03621670c.png,1.929,3,,2.86,2.43,2.86,2.71,2.57,2.57,3.14,2.71,,,,
b7a6a550f1cf409e87ea7f80d8c4bad8.jpg,6.857,5.86,,6.14,4.57,5.57,5.71,5.57,5.71,6.57,5.86,,,,
b77d31ded04e47c39866a59d736fbf8d.jpg,6.643,5.86,,5.86,6.29,6.29,6.71,6,6.86,6.86,6.71,,,,
b67372aa7f0d4a77aa62446be1ee4295.jpg,7.786,7.71,,6.43,6.86,6.71,7.14,6.57,7.29,7,7,,,,
aeee3e5d104d40edb9ea1ff384d6e556.jpg,7,7.14,,7,6.86,6.57,7,6.86,7.29,7.43,7.43,,,,
aecf40cdb63c4b018361140dd9a379ac.jpg,4.357,4.86,,4.43,4.14,5.14,4.71,5.14,4.86,4.71,4.43,,,,
abb64f9154f245a0831f1ddf6d63ef39.jpg,6.667,6.67,,6.5,6.5,7,6.33,6.67,6.33,6.33,6.5,,,,
ab7f7dabf4b747fb8f71986f533b1414.jpg,7,6.67,,6.33,5.67,6.67,6.67,6.33,6.17,6.67,6.17,,,,
a8911ac24482495e920b948dda46eeaa.jpg,7.083,7.17,,7,7,7,7,6.83,7.17,7.17,6.67,,,,
a832bc1c136f428198756fcf4abce614.jpg,5.833,6.33,,5.67,5.67,5.83,5.33,6,6.17,5.5,5.83,,,,
a562748a843c4d8f922ab77324140cef.jpg,6.5,7,,6.5,6.67,6.5,6.33,6.67,6.67,6.33,6.17,,,,
a37955c9c85249628190921e21d57e8f.jpg,3.167,3.5,,3,3,3.5,3.33,3.17,3.33,3.17,3.17,,,,
a177f4a152964deabb9f6725f262af81.jpg,6.333,6.5,,7,6.33,6.67,6.5,6.67,6.33,6.83,6.33,,,,
a0e8b90b533948539f74b89ca6717ac3.png,2.583,2.83,,2.5,2.67,2.83,2.5,3.33,3,3,2.83,,,,
9f9723f2bfc4427c887ef3379cc842c0.png,3.333,4,,3.5,3.33,3.83,3.67,3.83,3.83,3.67,3.5,,,,
9e21f3b74cee456e9ac566a78aa7b5f7.jpg,8.083,8,,8.17,7.83,7.83,8.33,8.17,8.17,8.17,7.83,,,,
9b250774983148e08e7e77f514cb18e7.jpg,7.083,7.33,,7,6.67,7.17,7,6.67,7.17,6.83,6.67,,,,
9abe0eb5476a4d868072efd0708324b7.jpg,7.083,7,,6.83,6.67,6.67,6.83,6.67,6.67,7,7,,,,
99dea8f2fdc7435fb9974c34d0c0fdce.jpg,6.5,6.33,,6.17,5,6.33,5.5,6,5.33,5.67,5.17,,,,
97d4ba8a737c41729d89d25be2244114.jpg,7.417,7.33,,7.5,7,7.67,7.67,7.5,7.67,7.67,7.33,,,,
96fca7b079f6450e827b48d8ea2ca93f.jpg,6.25,7,,7,6.33,6,6.33,6.67,6.67,6.33,6.33,,,,
96cb1ac8c7884a08b647f551d5f4d51b.jpg,6.833,7.33,,7.17,6.33,7.17,6.83,6.83,6.83,7.17,6.5,,,,
957850ca9f4947fbb1697d851c3edae0.jpg,7.5,7.33,,7.33,6,7.5,6.83,6.33,6.67,7,6.5,,,,
93c2eecf54e8491c844a0b77cdaef25e.jpg,7.667,7.5,,7.67,7.33,7.33,7.5,7.5,7.67,7.33,7.33,,,,
9315e31fa32940e0b7bb596fabf86deb.png,2.25,2.33,,2.5,2.67,2.83,2.67,2.83,2.67,2.83,2.83,,,,
911c0fc782674edc8632978e5ca48a22.jpg,6.667,6.67,,7,6.17,6.33,6.17,6.33,6,6.67,6.17,,,,
8ccc35f2429e4891b1e287e3b964782b.png,3,4.17,,3.5,3.17,4,3.5,3,4,3.33,3.33,,,,
8bf1ce6ddf324ce7aba7d239bd79810e.png,3.417,4.67,,3.67,4,4,4,3.83,3.5,3.5,3.67,,,,
87c75425b8624940994b1cf9a4043a24.jpg,7.667,7.83,,7.5,7.67,6.83,7.5,7.67,7.17,7.67,7.17,,,,
8692d09eadac4682b394fb444023567b.JPG,6.333,6.17,,7.17,6.83,6.5,6.83,6.33,6.17,6.67,6.17,,,,
85a31773fd734108adf928180994885d.jpg,7.083,6.83,,7,7.33,7.33,7.17,7.33,6.83,7.5,6.83,,,,
806b30a0db6d4b46aefe98fcca3391a3.jpg,7.167,7.33,,7.33,7.17,7.5,7.33,7.33,7.67,7.5,7.67,,,,
7ec263e554d94db2aa680a7cd8f7eb86.jpg,4.643,5,,5,4.57,5,4.86,4.86,4.71,4.86,4.71,,,,
7e7a8bb720204fc1b2e6eb72f414d979.jpg,6.5,7.17,,6.67,6.33,6.67,6.83,6.67,6,6.5,5.83,,,,
7c626cf7c7f444bcbc74b9ff4321b531.jpg,7.429,7.57,,7.43,7.29,7.29,7.29,7.14,7,7,7,,,,
79d86543b9b148a5a897104052adc58c.png,2.917,4,,3.33,3.17,3.5,3.5,3.33,3.5,3.5,3.5,,,,
728db6947f9c4f19b94951d3c0debda2.jpg,7.667,8.17,,7.33,6.83,7.67,7.5,7.5,7.67,7.5,7.67,,,,
70ff9233e6dc454b8eebdcc6217d2f76.jpg,6.333,6.5,,6.33,6.17,6.83,6.67,6.33,6.17,6.67,6.17,,,,
705ddc7a78b94e45be1e2b20f2594321.jpg,7,7.17,,7.33,7.17,7.33,7.17,7.67,7.33,7,7.17,,,,
701014f73259459bb56bb460c727c49b.png,1.75,3.33,,2.67,3,3.17,2.67,2.5,2.83,2.83,2.5,,,,
6f0bb1ce7acd4771b1d490ec9513ea6d.jpg,7,7.33,,7.17,7,8,6.67,6.33,7,7.17,6.5,,,,
694fe8c304e74d6a8ae9d71b059743d2.jpg,6,7.17,,6,6,7.33,6.17,6.33,6.67,6,6.17,,,,
67c01a70103a410091fc641ec32ec86c.jpg,6.25,7,,6.5,6,6.83,6.67,6.17,6.83,6.5,6.17,,,,
660f781e8ffe4b87bfa81d269471eb6d.jpg,3.929,5.14,,4.43,4.29,4.57,4,3.71,4.71,4.29,4.29,,,,
628e0c23efe44710aac66a50daa21294.jpg,7.333,7,,7,6.67,7.33,7,7,7,7,7.17,,,,
60a2614244184ee4a80dca6003c5d1d0.jpg,7.583,7.83,,7.5,7,7.5,7.33,7.17,7.5,7.17,7.17,,,,
604b35f0831a4f578daeeeddbc55c9c6.png,2.833,4.5,,4.33,3.67,4.5,3.83,3.83,4,3.67,3.5,,,,
60228f0e65674a45a9307fb5dcabe775.png,3.25,5,,3.83,4.33,4,3.17,3.83,4.17,3.67,3.83,,,,
5ff94a4b200d46788dd86213be8c8542.jpg,6.583,7.17,,7.5,6.33,6.83,6.17,6.67,6.83,6.5,7,,,,
5f7ff1256ad64d5ebcc2b5558e500809.jpg,6.833,7.17,,6.83,6.17,6.5,6.5,6.5,5.83,6.5,6.17,,,,
5dcd96db86a4419ba2da6cd4fa8bf670.jpg,6.357,6.43,,6.71,6.57,6.71,6.43,5.86,6.43,5.86,5.86,,,,
5d96278b49694d2da7f49d8136a816f5.JPG,7,7,,7,6.83,7,7.67,7.33,6.83,7.17,7.17,,,,
5a5a66e56fee491da291ee9aaf4784fc.png,3,4,,3.33,3.17,3.5,3,3,3.17,3.33,3.17,,,,
58bdc56eb740467eb45fe2be4a2db577.png,3.75,4,,3.33,3.17,4,3.17,3.17,3.33,3.67,3.33,,,,
5771b8231359482b9ca0de9d1ffacc5e.jpg,4.083,4.67,,4.5,4.5,4.67,4.33,4.67,4.67,4.67,4.67,,,,
5771183192004c8badf9b331c725d2a3.jpg,6.667,7,,7.17,5.33,7.5,6.17,6.17,7.5,6.17,6.5,,,,
559e7d74b5d544759e082bb5d3c256b1.jpg,6.167,6.17,,5.5,5.17,5.67,5.83,5.5,6,5.67,6,,,,
5197cd1143bd4d63ade0e68594d04850.jpg,7,6.29,,6.86,6.71,7.43,6.57,7.29,6.86,7,6.71,,,,
4f941e77d44a4a70af06f3e13660034f.jpg,6.25,7.17,,6.83,6,6.67,6,6.67,6.5,5.83,6.33,,,,
4f8555a94b274a8284c5c290017be631.jpg,7.083,6.83,,6.5,5.83,7.33,7,7.17,7.83,7,7.33,,,,
4d85c2312cdd470caef9c2f654d92fee.jpg,7.083,6.83,,6.67,6.67,7.33,7.17,7.17,7.67,6.83,7,,,,
4d1ee00b73564c938f07d035e6c88d12.jpg,6.833,6.83,,6.5,6.67,6.67,6.83,7,6.67,7.17,7.17,,,,
4d0a4917edf646bca3f0f4b1a139491c.jpg,7.083,7.33,,7.17,7.5,7.17,6.83,7,7,7,7.17,,,,
4c221a14273a4a108a83c35f0c6447fa.jpg,8,8.33,,7.67,7.5,8,7.83,7.33,7.67,8.17,7.67,,,,
45a1aa57472f4dd38ba35a122af8d9b6.jpg,5.25,6.17,,5.83,6,5.83,5.67,5.83,5.67,6,5.67,,,,
44a68c0475094103acf309d8a2d085b6.png,3.5,4.67,,4.83,4.67,6,4.17,4.83,4.83,4,4.83,,,,
4440c79300964e9e8fef0069d03962e5.jpg,7.5,7,,7.33,7.33,7.33,7.5,7.5,8,7.67,7.67,,,,
4341adf31b6246febc2aa259f4e6f521.jpg,7.417,7.5,,7,7.5,7.67,7.67,7.5,7.33,7.5,7.67,,,,
3d00ed52efae47d48fbb2b6124a0f6c1.jpg,7.167,6.83,,7.33,7.17,7.17,6.83,7.17,7.33,7.67,7,,,,
3cab48bc36724916aea033713d2bb6ae.jpg,7.75,7.5,,7.33,6.83,7.17,7,7,7.67,7.17,7.5,,,,
3c827fe905134e4aa68d74b09f7ba654.jpg,6.75,6.83,,6.83,6.67,6.67,7.17,6.33,7,7.33,6.83,,,,
3a2ffe63c4d249b9bf1c138d5ef23e01.jpg,3.167,4.33,,4.33,3.83,4,3.5,3.5,4.5,3.5,3.33,,,,
39f663aa7951433cbe68da50449d76e8.jpg,8,7.83,,8,7.5,7.67,7.67,7.83,8.17,7.83,7.83,,,,
387ad5ef220d4d009ef3f6d2b2f88430.jpg,6.5,7.5,,5.67,5.83,6.5,6.17,5.83,6.67,6.17,5.83,,,,
370172a2bd96465c965a308f5138a446.png,2.833,4.17,,3.33,3,3,2.83,2.83,3.5,3.33,3.33,,,,
36dc7855fa1f46de98abb5a14589b194.jpg,7,5.71,,6.14,5.86,5.29,5.43,5.71,6.29,5.43,5.43,,,,
32f6486fb4344ced869ac7c6e6d37898.jpg,7.25,6.5,,6.67,7.33,7.5,7.33,7.33,7.17,7.33,6.83,,,,
326b0354ecf74b9284672bbd11923987.jpg,7.25,7.33,,7.17,6.33,7.5,6.83,6.67,7,6.83,7,,,,
3160573614c2442cb0aa9a9be60996fe.jpg,3.25,4.67,,4.17,3.5,4.17,4,3.67,4,4.5,3.67,,,,
31046ead88ed4ede88ce1e9d94e6d5f1.jpg,6.5,7,,6.17,6.33,6.33,6.33,6,6.5,6.5,6.83,,,,
2f80d222049843ce9f6c884abd24843b.jpg,7.5,7.33,,7.17,6.83,7.5,7.67,7.17,7.5,7.5,7.5,,,,
2f4ce776216d4d4faf999011e3aba3ed.jpg,8.333,7.83,,8,8,8,8.17,8.17,8.5,7.83,8,,,,
